id,name,name__en,name__gd,name__ja,name__nl,name__bn,name__es,name__ast,name__sco,name__sl,wikipedia__en,wikipedia__gd,wikipedia__sco,occupation,gender,given_name,image,twitter,family_name,identifier__democracyclub,original_wikiname,name__de,name__fr,name__nb,name__da,name__nn,name__sv,name__hu,name__ru,name__ca,wikipedia__commons,wikipedia__de,birth_date,name__it,identifier__hansard,identifier__freebase,identifier__rush,name__ar,wikipedia__ar,name__tr,name__zh,wikipedia__tr,name__az,wikipedia__az,wikipedia__ca,name__ga,wikipedia__ga,identifier__snac,name__cy,name__zh_hant,name__zh_cn,name__zh_hans,wikipedia__es,identifier__VIAF,identifier__LCAuth,death_date,identifier__FAST,identifier__ISNI,identifier__Oxforddnb,identifier__national_archives,name__fa,name__nds,name__en_ca,name__en_gb,wikipedia__fr,website,wikipedia__hu,name__af,name__an,name__bar,name__br,name__co,name__cs,name__de_at,name__de_ch,name__eo,name__et,name__eu,name__fi,name__frp,name__fur,name__gl,name__gsw,name__hr,name__ia,name__id,name__ie,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__oc,name__pcd,name__pl,name__pms,name__pt,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sk,name__sr_el,name__sw,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__parliamentDOTuk,identifier__ukparliamentid,name__he,name__la,name__mk,name__el,name__uk,name__yue,name__fy,name__ko,name__ka,name__zh_hk,name__zh_mo,name__zh_my,name__zh_sg,name__zh_tw,name__eml,name__or,name__hy,name__te,wikipedia__af,wikipedia__bar,wikipedia__br,wikipedia__cs,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__eml,wikipedia__enwikinews,wikipedia__enwikiquote,wikipedia__eo,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fy,wikipedia__gl,wikipedia__he,wikipedia__id,wikipedia__ie,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__nl,wikipedia__nlwikinews,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__simple,wikipedia__sv,wikipedia__te,wikipedia__uk,wikipedia__zh_yue,wikipedia__zh,identifier__GND,identifier__guardian_topic,identifier__ne_se,identifier__BBC_things,identifier__quora,identifier__Britannica,identifier__GTAA,name__bm,name__frc,name__jam,name__kab,name__lt,name__lv,name__pap,name__prg,name__rgn,name__vmf,name__azb,wikipedia__azb,facebook,wikipedia__mg,identifier__publicwhip,identifier__TWFY,identifier__NPG,name__fo,name__kl,name__kn,identifier__EuroparlMEP,identifier__wikitree,identifier__google_knowledge,identifier__bbc_democracy_live,honorific_prefix,identifier__NTA,noble_title,name__sh,name__bg,name__be,name__be_tarask,name__ext,wikipedia__an,wikipedia__be_x_old,wikipedia__be,wikipedia__bewikiquote,wikipedia__bg,wikipedia__cawikiquote,wikipedia__eowikinews,wikipedia__sh,wikipedia__vi,identifier__PACE,name__sr_ec,name__sr,wikipedia__sr,wikipedia__hy,name__ty,identifier__NNDB,identifier__BIBSYS,identifier__NUKAT,name__qu,wikipedia__ast,wikipedia__io,wikipedia__qu,wikipedia__ms,identifier__current_hansard,identifier__journalisted,name__sq,name__ta,wikipedia__ta,name__ang,name__nys,wikipedia__bat_smg,wikipedia__itwikiquote,name__sgs,wikipedia__ia,name__arz,wikipedia__arz,wikipedia__kw,name__kw,identifier__NLP,wikipedia__th,name__th,instagram,identifier__youtube,name__no,wikipedia__wuu,name__wuu,wikipedia__fo
Q174924,Humza Yousaf,Humza Yousaf,Humza Yousaf,,Humza Yousaf,,Humza Yousaf,Humza Yousaf,Humza Yousaf,Humza Yousaf,Humza Yousaf,Humza Yousaf,Humza Yousaf,politician,male,,https://upload.wikimedia.org/wikipedia/commons/b/b1/HumzaYousafMSP20110507.JPG,HumzaYousaf,,8360,Humza Yousaf,Humza Yousaf,Humza Yousaf,Humza Yousaf,Humza Yousaf,,Humza Yousaf,Humza Yousaf,,Humza Yousaf,,Humza Yousaf,1985-04-07,Humza Yousaf,,/m/0gmgwh4,,حمزة يوسف,حمزة يوسف (سياسي),,洪姆扎·尤薩夫,,Humza Yousaf,Humza Yousaf,Humza Yousaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humza Yousaf,,,,,,Humza Yousaf,,,,,,,,,,,,,,,,,,,,,,,Humza Yousaf,,Humza Yousaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1822125,Lewis Macdonald,Lewis Macdonald,Lewis Dòmhnallach,,Lewis Macdonald,,Lewis Macdonald,Lewis Macdonald,,Lewis Macdonald,Lewis Macdonald,Lewis Dòmhnallach,,politician,male,Lewis,https://upload.wikimedia.org/wikipedia/commons/f/f0/LewisMacdonaldMSP20110510.JPG,LewisMacdMSP,Macdonald,8213,Lewis Macdonald,Lewis Macdonald,Lewis Macdonald,Lewis Macdonald,Lewis Macdonald,,Lewis Macdonald,Lewis Macdonald,,Lewis Macdonald,,Lewis Macdonald,1957-01-01,Lewis Macdonald,,/m/0bklr6,,لويس ماكدونالد,لويس ماكدونالد,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lewis Macdonald,,,,,,Lewis Macdonald,,,,,,,,,,,,,,,,,,,,,,,Lewis Macdonald,,Lewis Macdonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lewis Macdonald,,,,,,,,,,,,,,,,,,,,,
Q1886983,Malcolm Chisholm,Malcolm Chisholm,,マルコム・チゾルム,Malcolm Chisholm,,Malcolm Chisholm,Malcolm Chisholm,,Malcolm Chisholm,Malcolm Chisholm,,,politician,male,Malcolm,https://upload.wikimedia.org/wikipedia/commons/2/2a/Malcolm_Chisholm.jpg,,Chisholm,,Malcolm Chisholm,Malcolm Chisholm,Malcolm Chisholm,Malcolm Chisholm,Malcolm Chisholm,,Malcolm Chisholm,Malcolm Chisholm,,Malcolm Chisholm,,Malcolm Chisholm (Politiker),1949-03-07,Malcolm Chisholm,mr-malcolm-chisholm,/m/02b7h7,185,مالكوم تشيشولم,مالكوم تشيشولم,,,,,,,,,,,,,,,,,,,,,,,,,,Malcolm Chisholm,,,,,,,,Malcolm Chisholm,,,,,,Malcolm Chisholm,,,,,,,,,,,,,,,,,,,,,,,Malcolm Chisholm,,Malcolm Chisholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مالكولم كيشولم,مالكولم كيشولم,,,,,,,,,,,
Q1894852,Margaret Jamieson,Margaret Jamieson,,,Margaret Jamieson,,Margaret Jamieson,Margaret Jamieson,,Margaret Jamieson,Margaret Jamieson,,,politician,female,Margaret,,,Jamieson,,Margaret Jamieson,Margaret Jamieson,Margaret Jamieson,Margaret Jamieson,Margaret Jamieson,,Margaret Jamieson,Margaret Jamieson,,Margaret Jamieson,,Margaret Jamieson,1953,Margaret Jamieson,,/m/0bk0n9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margaret Jamieson,,,,,,Margaret Jamieson,,,,,,,,,,,,,,,,,,,,,,,Margaret Jamieson,,Margaret Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1894872,Margaret Mitchell,Margaret Mitchell,Margaret Mitchell,,Margaret Mitchell,,Margaret Mitchell,Margaret Mitchell,Margaret Mitchell,Margaret Mitchell,Margaret Mitchell (Scottish politician),Margaret Mitchell,,politician,female,Margaret,https://upload.wikimedia.org/wikipedia/commons/1/17/MargaretMitchellMSP20120529.jpg,,Mitchell,9258,Margaret Mitchell (Scottish politician),Margaret Mitchell,Margaret Mitchell,Margaret Mitchell,Margaret Mitchell,,Margaret Mitchell,Margaret Mitchell,Маргарет Митчелл,Margaret Mitchell,,"Margaret Mitchell (Politikerin, 1952)",1952-11-15,Margaret Mitchell,,/m/0b18fg,,مارغريت ميتشيل,,,,,,,,,,,,,,,,,,,,,,,مارگارت میچل,,,,,,,,,,,,Margaret Mitchell,,,,,,Margaret Mitchell,,,,,,,,,,,,,,,,,,,,,,,Margaret Mitchell,,Margaret Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1894898,Margaret Smith,Margaret Smith,,マーガレット・スミス,Margaret Smith,মার্গারেট স্মিথ\,Margaret Smith,Margaret Smith,,Margaret Smith,Margaret Smith (Scottish politician),,,politician,female,Margaret,https://upload.wikimedia.org/wikipedia/commons/4/4f/Margaret-SmithMSP.jpg,,Smith,,Margaret Smith (Scottish politician),Margaret Smith,Margaret Smith,Margaret Smith,Margaret Smith,,Margaret Smith,Margaret Smith,Маргарет Смит,Margaret Smith,Category:Margaret Smith,Margaret Smith (Politikerin),1961-02-18,Margaret Smith,,/m/0730x9,,مارغريت سميث,,,,,,,,,,,,,,,,,,,,,,,مارگارت اسمیت,,,,,,,,,,,,Margaret Smith,,,,,,Margaret Smith,,,,,,,,,,,,,,,,,,,,,,,Margaret Smith,,Margaret Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1900077,Mark Griffin,Mark Griffin,Mark Griffin,,Mark Griffin,,Mark Griffin,Mark Griffin,,Mark Griffin,Mark Griffin (politician),Mark Griffin,,politician,male,Mark,https://upload.wikimedia.org/wikipedia/commons/f/f4/Mark-Griffin-MSP-closeup.jpg,MarkGriff1n,Griffin,8407,Mark Griffin (politician),Mark Griffin,Mark Griffin,Mark Griffin,Mark Griffin,,Mark Griffin,Mark Griffin,Марк Гриффин,Mark Griffin,,Mark Griffin (Politiker),1985-10-19,Mark Griffin,,/m/05c3q69,,مارك غريفين,مارك غريفين (سياسي),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Griffin,,,,,,Mark Griffin,,,,,,,,,,,,,,,,,,,,,,,Mark Griffin,,Mark Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1900265,Mark McDonald,Mark McDonald,Mark McDonald,,Mark McDonald,,Mark McDonald,Mark McDonald,Mark McDonald,Mark McDonald,Mark McDonald (politician),Mark McDonald,Mark McDonald (politeecian),politician,male,Mark,https://upload.wikimedia.org/wikipedia/commons/8/88/MarkMcDonaldMSP20110507.JPG,markmcdsnp,McDonald,2797,Mark McDonald (politician),Mark McDonald,Mark McDonald,Mark McDonald,Mark McDonald,,Mark McDonald,Mark McDonald,,Mark McDonald,Category:Mark McDonald,Mark McDonald,1980-06-07,Mark McDonald,,/m/03whh43,,مارك مكدونالد,مارك مكدونالد,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark McDonald,,,,,,Mark McDonald,,,,,,,,,,,,,,,,,,,,,,,Mark McDonald,,Mark McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1900397,Mark Ruskell,Mark Ruskell,Marc Ruskell,,Mark Ruskell,,Mark Ruskell,Mark Ruskell,Mark Ruskell,Mark Ruskell,Mark Ruskell,Marc Ruskell,,politician,male,Mark,https://upload.wikimedia.org/wikipedia/commons/a/a2/MarkRuskellMSP-May2016.jpg,markruskell,,1404,Mark Ruskell,Mark Ruskell,Mark Ruskell,Mark Ruskell,Mark Ruskell,Mark Ruskell,Mark Ruskell,Mark Ruskell,,Mark Ruskell,,Mark Ruskell,1972-05-14,Mark Ruskell,,/m/055fdw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Ruskell,,,,,,Mark Ruskell,,,,,,,,,,,,,,,,,,,,,,,Mark Ruskell,,Mark Ruskell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1906255,Mary Fee,Mary Fee,Mary Fee,,Mary Fee,,Mary Fee,Mary Fee,,Mary Fee,Mary Fee,Mary Fee,,politician,female,Mary,https://upload.wikimedia.org/wikipedia/commons/9/9c/MaryFeeMSP20110510.JPG,MaryFeeMSP,,9205,Mary Fee,Mary Fee,Mary Fee,Mary Fee,Mary Fee,,Mary Fee,Mary Fee,,Mary Fee,Category:Mary Fee,Mary Fee,1954-03-23,Mary Fee,,/m/0gty79d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mary Fee,,,,,,Mary Fee,,,,,,,,,,,,,,,,,,,,,,,Mary Fee,,Mary Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1906394,Mary Scanlon,Mary Scanlon,,,Mary Scanlon,,Mary Scanlon,Mary Scanlon,,Mary Scanlon,Mary Scanlon,,,politician,female,Mary,https://upload.wikimedia.org/wikipedia/commons/4/47/MaryScanlonMSP20110509.JPG,,Scanlon,,Mary Scanlon,Mary Scanlon,Mary Scanlon,Mary Scanlon,Mary Scanlon,,Mary Scanlon,Mary Scanlon,,Mary Scanlon,,Mary Scanlon,1947-05-25,Mary Scanlon,,/m/0b1wz9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mary Scanlon,,,,,,Mary Scanlon,,,,,,,,,,,,,,,,,,,,,,,Mary Scanlon,,Mary Scanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1929110,Michael Russell,Michael Russell,Mìcheal Ruiseal,マイケル・ラッセル,Michael Russell,,Michael Russell,,Michael Russell,Michael Russell,Michael Russell (politician),Mìcheal Ruiseal,Michael Russell (politeecian),politician,male,Michael,,Feorlean,Russell,8863,Michael Russell (politician),Michael Russell,Michael Russell,Michael Russell,Michael Russell,,Michael Russell,Michael Russell,Майкл Расселл,Michael Russell,Category:Michael William Russell,Michael Russell (Politiker),1953-08-09,Michael Russell,,/m/03bzbx,,ميخائيل راسيل,ميخائيل راسيل,,米高·羅素,,,,,,,,,,,,,32839875,nb98035021,,416568,0000 0000 3808 4773,,,مایکل راسل,,,,Michael Russell (politique),http://www.scottish.parliament.uk/msps/95959.aspx,,,,,Michael Russell,,Michael Russell,,,,,,Michael Russell,,,,,,,,,,,,,,,,,,,,,,,Michael Russell,,Michael William Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Russell (politico),,,,,,,,,,,Michael William Russell,,,,,,,,,,120930471,,,,,,,,,,,,,,,,,,,Feorlean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Russell,,,,,,,,,,,,,,,,,,,,,
Q1929744,"Mike Watson, Baron Watson of Invergowrie","Mike Watson, Baron Watson of Invergowrie",,,"Mike Watson, Baron Watson of Invergowrie",,"Mike Watson, Baron Watson of Invergowrie",Waltson,,Mike Watson,"Mike Watson, Baron Watson of Invergowrie",,,politician,male,Mike,https://upload.wikimedia.org/wikipedia/commons/5/53/Official_portrait_of_Lord_Watson_of_Invergowrie_crop_2.jpg,,Watson,,"Mike Watson, Baron Watson of Invergowrie","Michael Watson, Baron Watson of Invergowrie",Mike Watson,Mike Watson,"Mike Watson, Baron Watson of Invergowrie",,"Mike Watson, Baron Watson of Invergowrie","Mike Watson, Baron Watson of Invergowrie",,Mike Watson,,"Michael Watson, Baron Watson of Invergowrie",1949-05-01,"Mike Watson, Baron Watson of Invergowrie",mr-mike-watson,/m/02lcmv,2952,,,,,,,,,,,w60c8ctz,,,,,,78282613,nb2001028358,,,,,,,,,,,,,,,,,,"Mike Watson, Baron Watson of Invergowrie",,,,,,"Mike Watson, Baron Watson of Invergowrie",,,,,,,,,,,,,,,,,,,,,,,"Mike Watson, Baron Watson of Invergowrie",,"Mike Watson, Baron Watson of Invergowrie",,,,,,,,,,,,,,,,lords/lord-watson-of-invergowrie/1241,KxukMtpH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463,,,,,,,,,,,,,,,,"Mike Watson, Baron Watson of Invergowrie",,,,,,,,,,,,,,,,,,,,,
Q1953630,Murdo Fraser,Murdo Fraser,Murchadh Friseal,,Murdo Fraser,,Murdo Fraser,Murdo Fraser,Murdo Fraser,Murdo Fraser,Murdo Fraser,Murchadh Friseal,,politician,male,Murdo,https://upload.wikimedia.org/wikipedia/commons/b/bc/MurdoFraserMSP20110510.JPG,murdo_fraser,Fraser,8211,Murdo Fraser,Murdo Fraser,Murdo Fraser,Murdo Fraser,Murdo Fraser,,Murdo Fraser,Murdo Fraser,,Murdo Fraser,,Murdo Fraser,1965-09-05,Murdo Fraser,,/m/0b1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.murdofraser.com/,,,,,,,Murdo Fraser,,,,,,Murdo Fraser,,,,,,,,,,,,,,,,,,,,,,,Murdo Fraser,,Murdo Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSPMurdoFraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,murdo_fraser,,,,,
Q1953855,Murray Tosh,Murray Tosh,,,Murray Tosh,,Murray Tosh,Murray Tosh,,Murray Tosh,Murray Tosh,,,politician,male,Murray,,,,,Murray Tosh,Murray Tosh,Murray Tosh,Murray Tosh,Murray Tosh,,Murray Tosh,Murray Tosh,,Murray Tosh,,Murray Tosh,1950-09-01,Murray Tosh,,/m/0b1x3t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Murray Tosh,,,,,,Murray Tosh,,,,,,,,,,,,,,,,,,,,,,,Murray Tosh,,Murray Tosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19667404,Andy Wightman,Andy Wightman,Andy Wightman,,Andy Wightman,,Andy Wightman,Andy Wightman,Andy Wightman,Andy Wightman,Andy Wightman,Andy Wightman,Andy Wightman,politician,male,Andy,https://upload.wikimedia.org/wikipedia/commons/d/dc/AndyWightmanMSP.JPG,andywightman,,7484,Andy Wightman,Andy Wightman,Andy Wightman,Andy Wightman,Andy Wightman,,Andy Wightman,Andy Wightman,,Andy Wightman,,Andy Wightman,1963-05-29,Andy Wightman,,/m/012w5r9q,,,,,,,,,,,,,,,,,,34067761,no97077276,,,0000 0000 4619 0584,,,,,,,,,,,,,,,Andy Wightman,,,,,,Andy Wightman,,,,,,,,,,,,,,,,,,,,,,,Andy Wightman,,Andy Wightman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021904554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1985419,Nick Johnston,Nick Johnston,,,Nick Johnston,,Nick Johnston,Nick Johnston,,Nick Johnston,Nick Johnston (politician),,,politician,male,Nick,,,Johnston,,Nick Johnston (politician),Nick Johnston,Nick Johnston,Nick Johnston,Nick Johnston,Nick Johnston,Nick Johnston,Nick Johnston,,Nick Johnston,,Nick Johnston,1948-01-05,Nick Johnston,,/m/0cbrmz,,نيك جونستون,نيك جونستون,,,,,,,,,,,,,,,,,,,,,,نیک جانستون,,,,,,,,,,,,Nick Johnston,,,,,,Nick Johnston,,,,,,,,,,,,,,,,,,,,,,,Nick Johnston,,Nick Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1996594,Nora Radcliffe,Nora Radcliffe,,,Nora Radcliffe,,Nora Radcliffe,Nora Radcliffe,,Nora Radcliffe,Nora Radcliffe,,,politician,female,Nora,,,Radcliffe,,Nora Radcliffe,Nora Radcliffe,Nora Radcliffe,Nora Radcliffe,Nora Radcliffe,Nora Radcliffe,Nora Radcliffe,Nora Radcliffe,,Nora Radcliffe,,Nora Radcliffe,1946-03-04,Nora Radcliffe,,/m/07325n,,,,,诺拉·拉德克利弗,,,,,,,,,諾拉·拉德克利弗,诺拉·拉德克利弗,诺拉·拉德克利弗,,,,,,,,,,,,,,,,,,,,,Nora Radcliffe,,,,,,Nora Radcliffe,,,,,,,,,,,,,,,,,,,,,,,Nora Radcliffe,,Nora Radcliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q200615,Gil Paterson,Gil Paterson,Gil Paterson,,Gil Paterson,,Gil Paterson,Gil Paterson,Gil Paterson,Gil Paterson,Gil Paterson,Gil Paterson,Gil Paterson,politician,male,Gil,https://upload.wikimedia.org/wikipedia/commons/7/77/GilPatersonMSP20110510.JPG,GilMPaterson,Paterson,7922,Gil Paterson,Gil Paterson,Gil Paterson,Gil Paterson,Gil Paterson,Gil Paterson,Gil Paterson,Gil Paterson,,Gil Paterson,,Gil Paterson,1942-11-11,Gil Paterson,,/m/05pvd2,,جيل باترسون,جيل باترسون (سياسي),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gil Paterson,,,,,,Gil Paterson,,,,,,,,,,,,,,,,,,,,,,,Gil Paterson,,Gil Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q202002,Robin Harper,Robin Harper,Robin Harper,,Robin Harper,,Robin Harper,Robin Harper,Robin Harper,Robin Harper,Robin Harper,Robin Harper,Robin Harper,politician,male,Robin,https://upload.wikimedia.org/wikipedia/commons/4/4b/RobinHarper.jpg,,Harper,,Robin Harper,Robin Harper,Robin Harper,Robin Harper,Robin Harper,,Robin Harper,Robin Harper,Робин Харпер,Robin Harper,Category:Robin Harper,Robin Harper,1940-08-04,Robin Harper,,/m/03t1c3,,روبن هاربر,روبن هاربر,,,,,,,,,,,,,,,172705753,no2011102056,,,0000 0001 2304 4370,,,,,,,,https://robinharper.wordpress.com/,,,,,,,Robin Harper,,,,,,Robin Harper,,,,,,,,,,,,,,,,,,,,,,,Robin Harper,,Robin Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14393404X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2057182,Patricia Ferguson,Patricia Ferguson,,パトリシア・ファーガソン,Patricia Ferguson,,Patricia Ferguson,Patricia Ferguson,,Patricia Ferguson,Patricia Ferguson,,,politician,female,Patricia,https://upload.wikimedia.org/wikipedia/commons/e/e0/PatriciaFergusonMSPPortrait.jpg,PJFerguson18,Ferguson,8356,Patricia Ferguson,Patricia Ferguson,Patricia Ferguson,Patricia Ferguson,Patricia Ferguson,Patricia Ferguson,Patricia Ferguson,Patricia Ferguson,,Patricia Ferguson,,Patricia Ferguson,1958-09-24,Patricia Ferguson,,/m/05qwcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patricia Ferguson,,,,,,Patricia Ferguson,,,,,,,,,,,,,,,,,,,,,,,Patricia Ferguson,,Patricia Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patricia Ferguson,,,,,,,,,,,,,,,,,,,,,
